longitude,latitude,Labels
-123.090711,49.261665,#17FA2B
-70.24465,47.71703,#FA3E0C
-75.590882,45.463399,#17FA2B
-72.81734,47.55126,#FA3E0C
-68.12449,48.6256,#FA3E0C
-75.9911,46.3783,#FA3E0C
-70.43496,51.52338,#FA3E0C
-76.9609,46.36391,#FA3E0C
-77.01368,46.82195,#FA3E0C
-78.4912,47.2447,#FA3E0C
-114.032571,51.028025,#17FA2B
-79.257249,43.677294,#17FA2B
-70.0794,46.65258,#FA3E0C
-76.39932,55.21973,#FA3E0C
-113.981709,51.053364,#17FA2B
-123.158053,49.132014,#17FA2B
-72.69222,46.77338,#FA3E0C
-71.98239,48.41427,#FA3E0C
-72.99348,46.41846,#FA3E0C
-122.85569,49.178496,#17FA2B
-75.679747,45.454536,#17FA2B
-75.819762,45.380006,#17FA2B
-74.57297,46.03507,#FA3E0C
-75.828792,45.337055,#17FA2B
-74.28538,46.06205,#FA3E0C
-76.81306,48.28058,#FA3E0C
-73.900273,45.539062,#17FA2B
-74.86793,49.77338,#FA3E0C
-122.828528,49.25216,#17FA2B
-123.13847,49.098684,#17FA2B
-76.3829,53.3838,#FA3E0C
-123.175727,49.229395,#17FA2B
-123.102638,49.223787,#17FA2B
-73.888802,45.489388,#17FA2B
-68.65422,49.45174,#FA3E0C
-69.06072,47.45624,#FA3E0C
-74.74731,48.0054,#FA3E0C
-122.842566,49.269812,#17FA2B
-79.461783,43.674396,#17FA2B
-114.116793,51.070067,#17FA2B
-74.89996,49.77338,#FA3E0C
-72.6404,46.5888,#FA3E0C
-68.08053,50.00719,#FA3E0C
-73.23941,53.54137,#FA3E0C
-75.0103,46.3831,#FA3E0C
-75.746423,45.399039,#17FA2B
-73.31125,46.17926,#FA3E0C
-122.877802,49.227263,#17FA2B
-79.378705,43.752166,#17FA2B
-122.783351,49.249852,#17FA2B
-79.541404,43.741623,#17FA2B
-75.808815,45.394158,#17FA2B
-75.719152,45.353524,#17FA2B
-113.930315,51.131176,#17FA2B
-72.19768,46.56835,#FA3E0C
-75.6766,49.0511,#FA3E0C
-123.172369,49.136053,#17FA2B
-114.124894,51.030619,#17FA2B
-76.53327,45.52698,#FA3E0C
-71.7017,54.7261,#FA3E0C
-78.69269,47.56835,#FA3E0C
-114.15133,51.063798,#17FA2B
-123.060002,49.13022,#17FA2B
-74.33206,45.1265,#FA3E0C
-69.32925,48.60042,#FA3E0C
-78.9919,48.21703,#FA3E0C
-73.52147,46.89988,#FA3E0C
-76.06992,47.8783,#FA3E0C
-72.62584,46.93196,#FA3E0C
-72.07285,46.68645,#FA3E0C
-72.6151,45.76979,#FA3E0C
-72.90896,45.57644,#FA3E0C
-73.47965,48.47512,#FA3E0C
-74.63891,49.60132,#FA3E0C
-78.58203,46.32734,#FA3E0C
-73.53469,49.67836,#FA3E0C
-79.712334,43.649757,#17FA2B
-75.95582,46.20893,#FA3E0C
-72.055,46.0758,#FA3E0C
-123.057158,49.149817,#17FA2B
-66.8714,50.5083,#FA3E0C
-72.9626,47.8535,#FA3E0C
-73.705731,45.587807,#17FA2B
-74.0497,45.95264,#FA3E0C
-77.07559,45.84592,#FA3E0C
-79.452213,43.848204,#17FA2B
-68.48755,49.44544,#FA3E0C
-79.537317,43.673472,#17FA2B
-122.777925,49.184652,#17FA2B
-76.97545,45.89089,#FA3E0C
-73.95251,45.52068,#FA3E0C
-113.977526,51.029363,#17FA2B
-73.834993,45.407373,#17FA2B
-71.08075,45.77608,#FA3E0C
-73.846067,45.49425,#17FA2B
-79.529869,43.729303,#17FA2B
-68.82368,49.31655,#FA3E0C
-69.90407,50.01529,#FA3E0C
-71.47137,48.73052,#FA3E0C
-123.033708,49.26151,#17FA2B
-74.63819,50.82374,#FA3E0C
-122.977754,49.255572,#17FA2B
-114.051722,51.046038,#17FA2B
-79.41997,43.724482,#17FA2B
-68.7268,51.65618,#FA3E0C
-75.57689,45.76799,#FA3E0C
-114.166662,51.08573,#17FA2B
-79.344104,43.807171,#17FA2B
-73.576993,45.604234,#17FA2B
-67.7516,48.68735,#FA3E0C
-72.16947,45.29047,#FA3E0C
-114.152457,51.134927,#17FA2B
-113.920766,51.046588,#17FA2B
-122.767232,49.095069,#17FA2B
-79.534343,43.902873,#17FA2B
-65.85189,48.20624,#FA3E0C
-73.682065,45.643114,#17FA2B
-79.294206,43.848155,#17FA2B
-73.879457,45.440792,#17FA2B
-72.96526,45.65348,#FA3E0C
-73.79379,48.73232,#FA3E0C
-67.77745,48.71793,#FA3E0C
-75.62803,45.71253,#FA3E0C
-64.70079,48.86211,#FA3E0C
-76.9596,46.35851,#FA3E0C
-71.34901,48.34772,#FA3E0C
-74.95098,48.66337,#FA3E0C
-122.973779,49.228503,#17FA2B
-79.07925,48.6274,#FA3E0C
-71.23165,46.68285,#FA3E0C
-70.07809,46.63909,#FA3E0C
-75.82021,45.39776,#17FA2B
-74.61887,48.81295,#FA3E0C
-75.662902,45.437224,#17FA2B
-75.726894,45.34957,#17FA2B
-77.88793,46.49581,#FA3E0C
-122.926908,49.216227,#17FA2B
-122.935315,49.255961,#17FA2B
-74.45995,49.36841,#FA3E0C
-74.555,46.1519,#FA3E0C
-65.05045,48.96973,#FA3E0C
-72.69386,46.45893,#FA3E0C
-77.73247,48.17026,#FA3E0C
-123.004325,49.244605,#17FA2B
-122.855727,49.157797,#17FA2B
-79.278835,43.838034,#17FA2B
-75.93616,46.35132,#FA3E0C
-77.7428,51.35582,#FA3E0C
-122.79079,49.192972,#17FA2B
-74.47908,46.53148,#FA3E0C
-73.865339,45.587771,#17FA2B
-72.88101,45.06565,#FA3E0C
-79.65414,43.801392,#17FA2B
-72.07238,48.95893,#FA3E0C
-75.600745,45.413092,#17FA2B
-75.742431,45.446764,#17FA2B
-113.922985,50.961745,#17FA2B
-114.063756,50.971776,#17FA2B
-78.03336,48.2545,#FA3E0C
-114.129504,51.104476,#17FA2B
-75.814231,45.368501,#17FA2B
-73.19134,46.3756,#FA3E0C
-123.085131,49.214809,#17FA2B
-68.91243,50.40258,#FA3E0C
-75.609335,45.395658,#17FA2B
-76.51093,46.91067,#FA3E0C
-76.39171,46.77968,#FA3E0C
-122.963967,49.135009,#17FA2B
-114.074284,50.969534,#17FA2B
-122.949965,49.233516,#17FA2B
-78.2105,48.67656,#FA3E0C
-75.76129,45.64719,#FA3E0C
-79.640669,43.831584,#17FA2B
-114.103439,51.04087,#17FA2B
-114.01237,51.011983,#17FA2B
-67.15269,49.95264,#FA3E0C
-79.371495,43.878479,#17FA2B
-70.78883,46.59772,#FA3E0C
-79.619026,43.79262,#17FA2B
-73.536372,45.510994,#17FA2B
-113.944409,51.119732,#17FA2B
-76.0717,46.2486,#FA3E0C
-70.2726,50.44994,#FA3E0C
-71.9189,50.0108,#FA3E0C
-71.57902,51.27068,#FA3E0C
-78.48947,46.88459,#FA3E0C
-72.9567,49.92206,#FA3E0C
-73.48577,45.96793,#FA3E0C
-73.464247,45.507601,#17FA2B
-78.13614,47.35312,#FA3E0C
-73.800179,45.544407,#17FA2B
-72.12746,48.30036,#FA3E0C
-77.36307,47.83783,#FA3E0C
-75.749366,45.377311,#17FA2B
-73.38254,50.76439,#FA3E0C
-72.80071,46.43645,#FA3E0C
-79.639079,43.758322,#17FA2B
-78.96758,48.26259,#FA3E0C
-114.028585,50.901439,#17FA2B
-73.54337,45.604285,#17FA2B
-68.89501,51.46613,#FA3E0C
-73.45444,46.30576,#FA3E0C
-78.98791,47.95444,#FA3E0C
-70.6296,46.1072,#FA3E0C
-73.9561,45.8972,#FA3E0C
-79.538189,43.69802,#17FA2B
-69.41261,48.36841,#FA3E0C
-114.144311,51.144233,#17FA2B
-113.946796,50.901733,#17FA2B
-71.67307,50.85582,#FA3E0C
-73.822274,45.549288,#17FA2B
-79.27379,43.799844,#17FA2B
-123.098665,49.133798,#17FA2B
-75.24743,45.65438,#FA3E0C
-114.050391,50.910386,#17FA2B
-71.14297,46.90708,#FA3E0C
-75.60904,45.436129,#17FA2B
-71.13724,45.33873,#FA3E0C
-74.18793,45.93735,#FA3E0C
-73.581283,45.451684,#17FA2B
-79.435798,43.831044,#17FA2B
-71.17405,48.46433,#FA3E0C
-79.47591,43.658522,#17FA2B
-75.628495,45.411319,#17FA2B
-79.34624,43.888812,#17FA2B
-79.328918,43.825777,#17FA2B
-123.11796,49.143543,#17FA2B
-75.67289,54.32554,#FA3E0C
-74.13188,45.73591,#FA3E0C
-73.60227,45.71253,#FA3E0C
-65.3656,48.0469,#FA3E0C
-73.4275,46.0586,#FA3E0C
-71.66014,46.48052,#FA3E0C
-67.67384,52.11931,#FA3E0C
-74.64847,50.02428,#FA3E0C
-79.18926,48.22332,#FA3E0C
-76.63421,46.15978,#FA3E0C
-76.4175,45.8811,#FA3E0C
-78.2584,48.69275,#FA3E0C
-73.477453,45.621913,#17FA2B
-73.510076,45.631166,#17FA2B
-75.797687,45.400257,#17FA2B
-74.1044,45.9877,#FA3E0C
-72.28513,49.22782,#FA3E0C
-70.8022,48.3594,#FA3E0C
-74.1002,46.36481,#FA3E0C
-79.496112,43.715236,#17FA2B
-113.933165,50.923089,#17FA2B
-71.10709,48.3828,#FA3E0C
-79.620891,43.710029,#17FA2B
-114.172798,51.054522,#17FA2B
-72.52852,48.98502,#FA3E0C
-79.295181,43.857871,#17FA2B
-66.355,50.2092,#FA3E0C
-73.465388,45.584881,#17FA2B
-113.993925,51.132034,#17FA2B
-72.20272,48.25899,#FA3E0C
-73.32803,47.26169,#FA3E0C
-79.263293,43.695568,#17FA2B
-70.75787,46.27518,#FA3E0C
-114.151002,50.996478,#17FA2B
-75.1137,45.8774,#FA3E0C
-73.50807,53.31385,#FA3E0C
-73.855284,45.516532,#17FA2B
-78.26664,48.64719,#FA3E0C
-113.95507,51.171185,#17FA2B
-79.439724,43.771876,#17FA2B
-75.663709,45.349357,#17FA2B
-73.80623,45.83094,#FA3E0C
-79.343118,43.866324,#17FA2B
-75.764333,45.358016,#17FA2B
-68.69217,48.03148,#FA3E0C
-113.981965,50.895418,#17FA2B
-68.75891,48.34952,#FA3E0C
-78.70895,53.73052,#FA3E0C
-114.089433,50.97473,#17FA2B
-114.117448,51.147846,#17FA2B
-70.5295,48.07374,#FA3E0C
-77.84804,53.86121,#FA3E0C
-67.49216,54.99221,#FA3E0C
-75.751297,45.45551,#17FA2B
-77.55234,50.32285,#FA3E0C
-72.51263,46.6211,#FA3E0C
-113.928126,50.942906,#17FA2B
-123.15142,49.101367,#17FA2B
-122.783538,49.255532,#17FA2B
-71.25629,45.54586,#FA3E0C
-73.850042,45.424733,#17FA2B
-75.54994,45.55306,#FA3E0C
-73.732996,45.556639,#17FA2B
-122.907291,49.215434,#17FA2B
-73.74741,45.496048,#17FA2B
-72.06105,46.67206,#FA3E0C
-123.136719,49.166592,#17FA2B
-78.59167,47.81295,#FA3E0C
-74.87036,50.14179,#FA3E0C
-113.978474,51.012865,#17FA2B
-122.720391,49.221818,#17FA2B
-122.957825,49.237534,#17FA2B
-71.9251,46.81205,#FA3E0C
-114.145914,51.017618,#17FA2B
-114.015296,51.022201,#17FA2B
-75.89331,49.10582,#FA3E0C
-74.3298,45.686,#FA3E0C
-123.084807,49.137602,#17FA2B
-75.49335,47.48771,#FA3E0C
-71.99575,50.55936,#FA3E0C
-77.18395,46.02068,#FA3E0C
-122.995788,49.207641,#17FA2B
-72.2461,46.27338,#FA3E0C
-79.0578,53.5153,#FA3E0C
-79.04956,48.26079,#FA3E0C
-123.027085,49.221767,#17FA2B
-72.9439,45.1106,#FA3E0C
-74.39225,45.58873,#FA3E0C
-75.788293,45.41199,#17FA2B
-70.27598,47.60402,#FA3E0C
-77.0608,47.2269,#FA3E0C
-114.066837,50.959511,#17FA2B
-73.38861,50.1292,#FA3E0C
-70.44568,45.94455,#FA3E0C
-73.69662,45.438209,#17FA2B
-73.9273,47.1484,#FA3E0C
-74.44973,45.76169,#FA3E0C
-75.92209,49.72872,#FA3E0C
-76.11247,45.81745,#FA3E0C
-76.81745,51.48591,#FA3E0C
-78.06148,48.80756,#FA3E0C
-71.6164,51.3478,#FA3E0C
-114.028651,50.964447,#17FA2B
-72.11464,48.93645,#FA3E0C
-79.389699,43.780116,#17FA2B
-73.506177,45.434384,#17FA2B
-123.05943,49.100406,#17FA2B
-71.57565,45.39808,#FA3E0C
-122.754783,49.260975,#17FA2B
-76.38687,46.04407,#FA3E0C
-114.084711,51.013769,#17FA2B
-70.36118,49.58423,#FA3E0C
-79.331515,43.757547,#17FA2B
-70.2052,46.95714,#FA3E0C
-79.534993,43.641794,#17FA2B
-73.721385,45.641069,#17FA2B
-79.575458,43.715023,#17FA2B
-78.98162,46.77338,#FA3E0C
-76.55251,45.54676,#FA3E0C
-73.8439,47.9399,#FA3E0C
-67.29919,52.70714,#FA3E0C
-75.91252,49.35312,#FA3E0C
-72.47814,48.82824,#FA3E0C
-78.6387,47.53148,#FA3E0C
-77.85901,47.8774,#FA3E0C
-72.47939,45.72422,#FA3E0C
-114.140982,51.13913,#17FA2B
-76.6447,46.1919,#FA3E0C
-69.76681,48.51169,#FA3E0C
-63.24858,50.83963,#FA3E0C
-75.95524,46.91247,#FA3E0C
-70.73552,46.89179,#FA3E0C
-78.34311,48.68016,#FA3E0C
-71.688,46.8343,#FA3E0C
-123.166969,49.112712,#17FA2B
-113.971177,51.142878,#17FA2B
-74.79167,46.31655,#FA3E0C
-73.480685,45.53677,#17FA2B
-70.3058,50.49,#FA3E0C
-79.599102,43.755029,#17FA2B
-114.047585,51.116969,#17FA2B
-79.30765,48.28957,#FA3E0C
-72.41784,54.53957,#FA3E0C
-79.530916,43.663717,#17FA2B
-67.03573,48.60222,#FA3E0C
-122.766478,49.157014,#17FA2B
-75.31526,45.85132,#FA3E0C
-74.17157,46.52698,#FA3E0C
-73.566586,45.594071,#17FA2B
-71.08538,48.40708,#FA3E0C
-69.88973,48.11301,#FA3E0C
-79.72506,43.808176,#17FA2B
-76.50213,53.26799,#FA3E0C
-78.89993,53.77788,#FA3E0C
-113.955124,51.154212,#17FA2B
-71.35327,47.08274,#FA3E0C
-122.851527,49.201103,#17FA2B
-76.44957,51.3756,#FA3E0C
-122.755432,49.193893,#17FA2B
-76.07778,49.60582,#FA3E0C
-79.480121,43.650297,#17FA2B
-75.812067,45.338085,#17FA2B
-77.12573,48.77338,#FA3E0C
-122.771473,49.254017,#17FA2B
-122.755726,49.163658,#17FA2B
-75.82423,46.21973,#FA3E0C
-77.2833,48.0303,#FA3E0C
-68.36857,49.11841,#FA3E0C
-114.153185,51.026407,#17FA2B
-79.417558,43.907428,#17FA2B
-72.32566,45.32194,#FA3E0C
-79.279058,43.805615,#17FA2B
-122.896243,49.121027,#17FA2B
-78.64736,49.30216,#FA3E0C
-75.9784,45.9263,#FA3E0C
-73.747683,45.481597,#17FA2B
-76.68952,45.66517,#FA3E0C
-76.60942,52.21973,#FA3E0C
-75.576013,45.427112,#17FA2B
-64.86163,49.18555,#FA3E0C
-76.43152,45.89089,#FA3E0C
-73.619938,45.489692,#17FA2B
-72.69047,49.49041,#FA3E0C
-73.17552,45.54856,#FA3E0C
-79.745792,43.791904,#17FA2B
-75.697909,45.426738,#17FA2B
-114.018653,51.117913,#17FA2B
-71.62372,46.29407,#FA3E0C
-71.98578,45.92746,#FA3E0C
-114.16618,51.05836,#17FA2B
-69.03666,47.59053,#FA3E0C
-77.12765,48.05936,#FA3E0C
-76.7997,45.9347,#FA3E0C
-73.59481,48.44814,#FA3E0C
-71.64887,48.94005,#FA3E0C
-78.96221,48.21883,#FA3E0C
-76.9756,48.5261,#FA3E0C
-79.46902,43.802739,#17FA2B
-75.742837,45.445295,#17FA2B
-78.87038,47.15618,#FA3E0C
-79.05461,48.88639,#FA3E0C
-113.963158,50.987067,#17FA2B
-114.015023,51.137204,#17FA2B
-76.94106,47.82914,#FA3E0C
-79.375213,43.663547,#17FA2B
-73.530916,45.480239,#17FA2B
-74.37287,45.72062,#FA3E0C
-72.70175,46.40168,#FA3E0C
-71.7186,50.9456,#FA3E0C
-79.07119,48.21703,#FA3E0C
-77.08468,46.28507,#FA3E0C
-79.348573,43.865865,#17FA2B
-73.45451,50.7554,#FA3E0C
-71.87298,48.79047,#FA3E0C
-74.2347,45.8758,#FA3E0C
-73.62326,45.588812,#17FA2B
-72.80355,48.36931,#FA3E0C
-114.14124,50.950032,#17FA2B
-74.78753,46.59233,#FA3E0C
-113.940066,50.924491,#17FA2B
-75.00233,46.5036,#FA3E0C
-79.697361,43.641476,#17FA2B
-75.706093,45.464775,#17FA2B
-79.13924,49.02338,#FA3E0C
-122.751957,49.151719,#17FA2B
-67.1095,49.83094,#FA3E0C
-67.53142,48.83184,#FA3E0C
-73.80499,45.72063,#FA3E0C
-76.49606,46.82374,#FA3E0C
-122.811858,49.10555,#17FA2B
-78.92859,48.1283,#FA3E0C
-79.574677,43.705964,#17FA2B
-123.193025,49.141497,#17FA2B
-75.814223,45.448482,#17FA2B
-75.597334,45.444152,#17FA2B
-74.38459,49.84502,#FA3E0C
-122.883107,49.198206,#17FA2B
-76.22883,50.42566,#FA3E0C
-79.496087,43.706634,#17FA2B
-76.8467,53.8819,#FA3E0C
-79.43047,48.72332,#FA3E0C
-114.047717,51.056152,#17FA2B
-75.770755,45.341954,#17FA2B
-74.93625,46.27338,#FA3E0C
-113.918944,50.943061,#17FA2B
-75.642871,45.417517,#17FA2B
-79.3044,47.138,#FA3E0C
-73.848715,45.644082,#17FA2B
-78.82415,46.70714,#FA3E0C
-70.6383,45.78417,#FA3E0C
-79.27802,48.19275,#FA3E0C
-74.2682,46.34143,#FA3E0C
-75.2344,46.675,#FA3E0C
-114.132569,51.072892,#17FA2B
-122.865595,49.153408,#17FA2B
-122.967123,49.247828,#17FA2B
-79.314174,43.773562,#17FA2B
-71.34461,46.64898,#FA3E0C
-79.600477,43.730533,#17FA2B
-71.2991,46.92386,#FA3E0C
-79.474075,43.676852,#17FA2B
-75.34741,46.50899,#FA3E0C
-77.51313,48.23412,#FA3E0C
-75.91834,52.72062,#FA3E0C
-122.720491,49.221613,#17FA2B
-79.1322,47.27518,#FA3E0C
-73.673758,45.468663,#17FA2B
-70.60702,49.58004,#FA3E0C
-114.127642,51.098037,#17FA2B
-71.58078,45.32734,#FA3E0C
-79.423742,43.748899,#17FA2B
-113.992065,51.105007,#17FA2B
-75.685017,45.410798,#17FA2B
-76.0222,46.3594,#FA3E0C
-79.529146,43.673902,#17FA2B
-73.573391,45.471528,#17FA2B
-77.35442,46.09323,#FA3E0C
-114.004213,51.110835,#17FA2B
-74.36775,49.95084,#FA3E0C
-64.9574,49.1265,#FA3E0C
-113.976231,51.120565,#17FA2B
-75.769707,45.402128,#17FA2B
-73.704336,45.438937,#17FA2B
-76.48064,52.85761,#FA3E0C
-70.9765,49.42386,#FA3E0C
-75.0494,46.6856,#FA3E0C
-123.132323,49.257515,#17FA2B
-74.73061,45.90528,#FA3E0C
-71.12195,48.41936,#FA3E0C
-79.364376,43.817871,#17FA2B
-79.06848,48.24671,#FA3E0C
-78.70171,46.44185,#FA3E0C
-79.294445,43.782046,#17FA2B
-73.13647,49.06475,#FA3E0C
-75.668472,45.397864,#17FA2B
-114.146474,51.060791,#17FA2B
-122.878737,49.107534,#17FA2B
-75.638413,45.366656,#17FA2B
-76.61693,52.06385,#FA3E0C
-70.86948,49.60492,#FA3E0C
-73.639017,45.56926,#17FA2B
-122.99298,49.1012,#17FA2B
-123.097503,49.198911,#17FA2B
-114.116817,51.069893,#17FA2B
-79.421387,43.852898,#17FA2B
-123.133121,49.253189,#17FA2B
-70.68698,46.76799,#FA3E0C
-74.08648,46.83004,#FA3E0C
-79.315957,43.641915,#17FA2B
-68.42457,48.11301,#FA3E0C
-113.952016,51.035747,#17FA2B
-122.765778,49.247629,#17FA2B
-75.823398,45.428393,#17FA2B
-78.07285,46.68735,#FA3E0C
-72.3962,48.76079,#FA3E0C
-73.560989,45.402088,#17FA2B
-70.94591,48.31655,#FA3E0C
-75.66025,45.55306,#FA3E0C
-72.6053,45.3211,#FA3E0C
-123.123052,49.248847,#17FA2B
-114.071172,50.993723,#17FA2B
-69.57918,49.51979,#FA3E0C
-66.13561,48.23681,#FA3E0C
-122.920498,49.213112,#17FA2B
-75.9379,45.95983,#FA3E0C
-114.038891,50.927871,#17FA2B
-79.382092,43.703909,#17FA2B
-72.19129,45.19904,#FA3E0C
-75.611547,45.415345,#17FA2B
-73.19001,47.58094,#FA3E0C
-71.77942,46.84502,#FA3E0C
-71.5892,46.8803,#FA3E0C
-77.7853,50.6758,#FA3E0C
-71.99343,46.78327,#FA3E0C
-72.16404,46.72063,#FA3E0C
-122.794464,49.15732,#17FA2B
-77.30895,48.40708,#FA3E0C
-70.83599,45.38729,#FA3E0C
-71.12269,45.94994,#FA3E0C
-122.935988,49.222118,#17FA2B
-123.126223,49.162746,#17FA2B
-73.774078,45.549339,#17FA2B
-73.27647,45.90348,#FA3E0C
-66.12591,50.21523,#FA3E0C
-76.05868,46.1301,#FA3E0C
-72.36377,51.01709,#FA3E0C
-73.97874,47.40708,#FA3E0C
-122.92945,49.151496,#17FA2B
-77.60717,50.58783,#FA3E0C
-71.30828,46.99041,#FA3E0C
-114.048821,50.967154,#17FA2B
-73.89826,50.56115,#FA3E0C
-64.63934,48.83963,#FA3E0C
-122.911968,49.128973,#17FA2B
-77.98517,48.17206,#FA3E0C
-78.69567,47.26079,#FA3E0C
-79.401392,43.887413,#17FA2B
-72.50642,48.20084,#FA3E0C
-73.4089,45.9339,#FA3E0C
-70.07398,47.67656,#FA3E0C
-113.975585,51.054764,#17FA2B
-77.9975,46.5603,#FA3E0C
-73.455746,45.619185,#17FA2B
-79.54073,43.845056,#17FA2B
-76.63151,46.31115,#FA3E0C
-114.041544,50.94261,#17FA2B
-69.54142,48.30036,#FA3E0C
-122.916233,49.129444,#17FA2B
-73.704449,45.498295,#17FA2B
-73.15089,46.82374,#FA3E0C
-114.026385,50.936571,#17FA2B
-73.41408,45.90978,#FA3E0C
-79.683025,43.831576,#17FA2B
-69.89197,49.05216,#FA3E0C
-75.86856,46.23591,#FA3E0C
-71.19721,48.36211,#FA3E0C
-75.09715,45.68465,#FA3E0C
-72.42911,50.6328,#FA3E0C
-69.13,48.6178,#FA3E0C
-64.70263,48.36211,#FA3E0C
-75.39964,46.64988,#FA3E0C
-79.416146,43.847973,#17FA2B
-75.761243,45.396633,#17FA2B
-79.260363,43.853624,#17FA2B
-73.33477,47.94185,#FA3E0C
-67.45225,48.75719,#FA3E0C
-73.851978,45.636766,#17FA2B
-75.777773,45.331329,#17FA2B
-72.02917,48.3783,#FA3E0C
-71.55069,48.60222,#FA3E0C
-79.635869,43.715644,#17FA2B
-73.74091,46.14179,#FA3E0C
-75.745462,45.378502,#17FA2B
-78.11269,48.20983,#FA3E0C
-73.607599,45.565343,#17FA2B
-75.20786,51.76169,#FA3E0C
-72.86296,46.64359,#FA3E0C
-69.29804,48.5018,#FA3E0C
-73.8608,46.1703,#FA3E0C
-114.11619,50.995969,#17FA2B
-122.891324,49.19226,#17FA2B
-74.52353,46.23412,#FA3E0C
-114.006831,50.988201,#17FA2B
-114.083072,50.91014,#17FA2B
-73.490823,45.452104,#17FA2B
-73.754585,45.584595,#17FA2B
-76.2985,46.121,#FA3E0C
-76.77541,51.60492,#FA3E0C
-71.25139,46.25989,#FA3E0C
-79.471514,43.87637,#17FA2B
-77.67055,47.21883,#FA3E0C
-73.86755,45.91517,#FA3E0C
-123.136586,49.253593,#17FA2B
-122.862585,49.178165,#17FA2B
-76.19709,45.82644,#FA3E0C
-123.121848,49.133067,#17FA2B
-73.03718,51.42296,#FA3E0C
-114.110443,50.960423,#17FA2B
-77.77127,47.07824,#FA3E0C
-75.8307,46.83513,#FA3E0C
-75.738481,45.368469,#17FA2B
-73.31664,45.55846,#FA3E0C
-74.2908,45.7509,#FA3E0C
-72.9556,45.0433,#FA3E0C
-71.56231,46.80756,#FA3E0C
-64.58808,48.41607,#FA3E0C
-77.89777,48.22872,#FA3E0C
-122.999008,49.170043,#17FA2B
-113.954793,50.99169,#17FA2B
-73.9674,46.2683,#FA3E0C
-71.80126,45.48591,#FA3E0C
-123.012703,49.118544,#17FA2B
-122.805023,49.105986,#17FA2B
-76.7423,54.25,#FA3E0C
-76.32541,47.06655,#FA3E0C
-79.651011,43.668213,#17FA2B
-73.829277,45.521709,#17FA2B
-77.8267,48.0603,#FA3E0C
-72.4533,46.0969,#FA3E0C
-114.101553,51.127385,#17FA2B
-72.17881,48.93465,#FA3E0C
-74.84935,45.99671,#FA3E0C
-113.978885,51.08695,#17FA2B
-78.69426,47.34502,#FA3E0C
-75.727657,45.389367,#17FA2B
-73.909301,45.413954,#17FA2B
-114.068201,50.948545,#17FA2B
-72.86625,45.92116,#FA3E0C
-74.0164,46.2856,#FA3E0C
-70.06213,47.27158,#FA3E0C
-78.55523,47.77428,#FA3E0C
-73.752473,45.399914,#17FA2B
-79.28412,47.45264,#FA3E0C
-113.930924,50.918441,#17FA2B
-72.85267,46.48412,#FA3E0C
-72.84355,47.42656,#FA3E0C
-75.737613,45.464891,#17FA2B
-73.89574,46.56835,#FA3E0C
-70.55133,47.58783,#FA3E0C
-79.336518,43.796773,#17FA2B
-78.55224,48.29497,#FA3E0C
-64.72159,48.34323,#FA3E0C
-74.21652,45.70444,#FA3E0C
-75.799933,45.393399,#17FA2B
-123.169036,49.238765,#17FA2B
-78.9975,48.5783,#FA3E0C
-71.4186,48.48142,#FA3E0C
-76.23067,45.7527,#FA3E0C
-64.62835,48.91427,#FA3E0C
-71.6628,45.80216,#FA3E0C
-71.64621,48.73771,#FA3E0C
-73.5897,49.9736,#FA3E0C
-114.160992,51.051036,#17FA2B
-73.522059,45.456543,#17FA2B
-70.9698,46.77068,#FA3E0C
-78.22368,46.88549,#FA3E0C
-79.273126,43.886006,#17FA2B
-74.89842,46.35402,#FA3E0C
-114.097173,51.074024,#17FA2B
-79.661299,43.896,#17FA2B
-73.9575,47.5333,#FA3E0C
-75.7463,45.9615,#FA3E0C
-72.43595,45.40438,#FA3E0C
-114.057272,51.130172,#17FA2B
-75.6358,45.6686,#FA3E0C
-79.379683,43.73226,#17FA2B
-75.62944,45.413915,#17FA2B
-77.35459,48.20983,#FA3E0C
-79.368206,43.675289,#17FA2B
-74.59156,46.01439,#FA3E0C
-79.420145,43.756124,#17FA2B
-75.658013,45.373201,#17FA2B
-75.794589,45.417117,#17FA2B
-113.996925,51.06281,#17FA2B
-123.198313,49.126918,#17FA2B
-79.250513,43.864019,#17FA2B
-122.930852,49.237412,#17FA2B
-69.06329,51.08513,#FA3E0C
-75.03184,45.68555,#FA3E0C
-114.013626,51.15973,#17FA2B
-73.43719,45.557962,#17FA2B
-75.691287,45.388742,#17FA2B
-79.684468,43.904978,#17FA2B
-74.7611,49.7153,#FA3E0C
-123.049328,49.260137,#17FA2B
-71.26901,51.01169,#FA3E0C
-75.00734,45.71253,#FA3E0C
-79.431747,43.733282,#17FA2B
-73.96063,48.5063,#FA3E0C
-71.31817,49.28687,#FA3E0C
-75.643888,45.456791,#17FA2B
-79.346223,43.780771,#17FA2B
-68.8429,47.89539,#FA3E0C
-73.823541,45.609375,#17FA2B
-122.908955,49.219636,#17FA2B
-76.06883,46.98861,#FA3E0C
-72.33563,49.09952,#FA3E0C
-79.519737,43.813609,#17FA2B
-78.87466,48.42116,#FA3E0C
-75.38378,48.98771,#FA3E0C
-75.36579,46.41517,#FA3E0C
-113.951841,51.038948,#17FA2B
-75.23962,46.1337,#FA3E0C
-70.61184,46.45534,#FA3E0C
-122.733095,49.15996,#17FA2B
-73.785455,45.521085,#17FA2B
-77.08789,49.40708,#FA3E0C
